"PERMANENT_ID","lake.name","date","year","month","day","Phylum","Class","Order","Family","Genus","Species","biovol.um3.per.cell","cells.per.ml","biovol.um3.per.ml"
131844130,"Cascade",2004-07-21,2004,7,21,"Ochrophyta","Xanthophyceae","Mischococcales","Pleurochloridaceae","Isthmochloron","trispinatum",72,1.5311,110
131844130,"Cascade",2004-08-04,2004,8,4,"Bacillariophyta","Bacillariophyceae","Fragilariophycidae","Fragilariaceae","Synedra","sp.",549,119.9082,65830
131844130,"Cascade",2004-08-04,2004,8,4,"Bacillariophyta","Bacillariophyceae","unknown","unknown","unknown","sp.pennate1",1286,3.868,4974
131844130,"Cascade",2004-08-04,2004,8,4,"Bacillariophyta","Coscinodiscophytina","Aulacoseirales","Aulacoseiraceae","Aulacoseira","ambigua",367,90.8981,33360
131844130,"Cascade",2004-08-04,2004,8,4,"Charophyta","Conjugatophyceae","Desmidiales","Closteriaceae","Closterium","sp.",33787,5.802,196032
131844130,"Cascade",2004-08-04,2004,8,4,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","sp.1",222,61.8881,13739
131844130,"Cascade",2004-08-04,2004,8,4,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","leptocladum var. insigne",4492,0.1133,509
131844130,"Cascade",2004-08-04,2004,8,4,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","pentacerum",6099,0.1133,691
131844130,"Cascade",2004-08-04,2004,8,4,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","incus",1255,27.076,33980
131844130,"Cascade",2004-08-04,2004,8,4,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","falcatus",61,23.208,1416
131844130,"Cascade",2004-08-04,2004,8,4,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Quadrigula","closterioides",158,15.472,2445
131844130,"Cascade",2004-08-04,2004,8,4,"Chlorophyta","unknown","unknown","unknown","unknown","unknown",87,102.5021,8918
131844130,"Cascade",2004-08-04,2004,8,4,"Cryptophyta","Cryptophyceae","Pyrenomonadales","Pyrenomonadaceae","Rhodomonas","acustris var. nannoplanctica",108,27.076,2924
131844130,"Cascade",2004-08-04,2004,8,4,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Aphanocapsa","sp.",9,5.5528,50
131844130,"Cascade",2004-08-04,2004,8,4,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Merismopedia","tenuissima",6,3550.8291,21305
131844130,"Cascade",2004-08-04,2004,8,4,"Cyanobacteria","unknown","unknown","unknown","unknown","sp.colonial coccoid",18094,237.8823,4304243
131844130,"Cascade",2004-08-04,2004,8,4,"Miozoa","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","wisconsinense",23712,0.9066,21497
131844130,"Cascade",2004-08-04,2004,8,4,"Miozoa","Dinophyceae","Peridiniales","Peridiniopsidaceae","Parvodinium","inconspicuum",1010,13.538,13673
131844130,"Cascade",2004-08-04,2004,8,4,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","bavaricum",442,346.1865,153014
131844130,"Cascade",2004-08-04,2004,8,4,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.2",616,46.4161,28592
131844130,"Cascade",2004-08-04,2004,8,4,"Ochrophyta","Synurophyceae","Synurales","Synuraceae","Synura","sp.",135,3.3997,459
131844130,"Cascade",2004-08-04,2004,8,4,"unknown","unknown","unknown","unknown","unknown","sp.alga flagellate lobed 3to8microns",74,59.9541,4437
131844130,"Cascade",2005-07-13,2005,7,13,"Bacillariophyta","Bacillariophyceae","Fragilariophycidae","Fragilariaceae","Synedra","sp.",549,0.9066,498
131844130,"Cascade",2005-07-13,2005,7,13,"Bacillariophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Urosolenia","eriensis",1677,9.382,15734
131844130,"Cascade",2005-07-13,2005,7,13,"Bacillariophyta","Bacillariophyceae","unknown","unknown","unknown","sp.centric",400,13.2911,5316
131844130,"Cascade",2005-07-13,2005,7,13,"Bacillariophyta","Coscinodiscophytina","Aulacoseirales","Aulacoseiraceae","Aulacoseira","ambigua",367,2.4931,915
131844130,"Cascade",2005-07-13,2005,7,13,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","sp.",13598,2.3455,31894
131844130,"Cascade",2005-07-13,2005,7,13,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","sp.1",222,16.4184,3645
131844130,"Cascade",2005-07-13,2005,7,13,"Charophyta","Klebsormidiophyceae","Klebsormidiales","Elakatotrichaceae","Elakatothrix","gelatinosa",48,23.4549,1126
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Dispora","crucigenioides",571,50.0372,28571
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Sphaerocystidaceae","Sphaerocystis","schroeteri",223,18.7639,4184
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","parva",227,32.0551,7277
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","solitaria",225,28.1459,6333
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","sp.",163,12.5093,2039
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","ecornis",28,7.8183,219
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","lunaris",8,30.4914,244
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Dictyosphaerium","ehrenbergianum",9,0.9066,8
131844130,"Cascade",2005-07-13,2005,7,13,"Chlorophyta","unknown","unknown","unknown","unknown","unknown",87,32.8369,2857
131844130,"Cascade",2005-07-13,2005,7,13,"Cryptophyta","Cryptophyceae","Cryptomonoadales","Cryptomonadaceae","Cryptomonas","ovata",3163,9.382,29675
131844130,"Cascade",2005-07-13,2005,7,13,"Cryptophyta","unknown","unknown","unknown","unknown","sp.1",835,10.1638,8487
131844130,"Cascade",2005-07-13,2005,7,13,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Aphanocapsa","sp.",9,96.947,873
131844130,"Cascade",2005-07-13,2005,7,13,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Merismopedia","tenuissima",6,1365.0768,8190
131844130,"Cascade",2005-07-13,2005,7,13,"Euglenophyta","Euglenophyceae","Euglenales","Euglenaceae","Trachelomonas","cylindrica",1282,0.7818,1002
131844130,"Cascade",2005-07-13,2005,7,13,"Miozoa","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","wisconsinense",23709,0.34,8061
131844130,"Cascade",2005-07-13,2005,7,13,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","bavaricum",442,17.9821,7948
131844130,"Cascade",2005-07-13,2005,7,13,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.4",813,13.2911,10806
131844130,"Cascade",2005-07-13,2005,7,13,"unknown","unknown","unknown","unknown","unknown","sp.alga flagellate lobed 3to8microns",74,32.8369,2430
131844130,"Cascade",2005-07-13,2005,7,13,"unknown","unknown","unknown","unknown","unknown","sp.alga flagellate spindle-shaped",43,1.5637,67
131844130,"Cascade",2005-08-10,2005,8,10,"Bacillariophyta","Bacillariophyceae","unknown","unknown","unknown","sp.pennate1",1286,14.5275,18682
131844130,"Cascade",2005-08-10,2005,8,10,"Bacillariophyta","Coscinodiscophytina","Aulacoseirales","Aulacoseiraceae","Aulacoseira","ambigua",367,6.8365,2509
131844130,"Cascade",2005-08-10,2005,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","sp.1",222,18.8003,4174
131844130,"Cascade",2005-08-10,2005,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Spondylosium","planum",616,6.8365,4211
131844130,"Cascade",2005-08-10,2005,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","megacanthum",38597,0.1133,4373
131844130,"Cascade",2005-08-10,2005,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","pentacerum",6099,0.1133,691
131844130,"Cascade",2005-08-10,2005,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","incus",1253,0.1133,142
131844130,"Cascade",2005-08-10,2005,8,10,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Dispora","crucigenioides",571,20.5094,11711
131844130,"Cascade",2005-08-10,2005,8,10,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Sphaerocystidaceae","Sphaerocystis","schroeteri",223,121.3474,27060
131844130,"Cascade",2005-08-10,2005,8,10,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","parva",227,37.6006,8535
131844130,"Cascade",2005-08-10,2005,8,10,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Dictyosphaerium","ehrenbergianum",9,0.1133,1
131844130,"Cascade",2005-08-10,2005,8,10,"Chlorophyta","unknown","unknown","unknown","unknown","unknown",87,15.3821,1338
131844130,"Cascade",2005-08-10,2005,8,10,"Cryptophyta","Cryptophyceae","Cryptomonoadales","Cryptomonadaceae","Cryptomonas","ovata",3163,12.8184,40545
131844130,"Cascade",2005-08-10,2005,8,10,"Cryptophyta","Cryptophyceae","Pyrenomonadales","Pyrenomonadaceae","Rhodomonas","acustris var. nannoplanctica",108,5.9819,646
131844130,"Cascade",2005-08-10,2005,8,10,"Cryptophyta","unknown","unknown","unknown","unknown","sp.1",835,27.3459,22834
131844130,"Cascade",2005-08-10,2005,8,10,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Aphanocapsa","sp.",9,536.6633,4830
131844130,"Cascade",2005-08-10,2005,8,10,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Merismopedia","tenuissima",6,1251.0749,7506
131844130,"Cascade",2005-08-10,2005,8,10,"Miozoa","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","wisconsinense",23716,0.1133,2687
131844130,"Cascade",2005-08-10,2005,8,10,"Miozoa","Dinophyceae","Peridiniales","Peridiniopsidaceae","Parvodinium","inconspicuum",1010,15.3821,15536
131844130,"Cascade",2005-08-10,2005,8,10,"Miozoa","unknown","unknown","unknown","unknown","sp.1",27158,0.1133,3077
131844130,"Cascade",2005-08-10,2005,8,10,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","bavaricum",442,35.0369,15486
131844130,"Cascade",2005-08-10,2005,8,10,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","sp.",39,32.4733,1266
131844130,"Cascade",2005-08-10,2005,8,10,"Ochrophyta","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Chrysosphaerella","longispina",11,173.2696,1906
131844130,"Cascade",2005-08-10,2005,8,10,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.2",616,47.0008,28952
131844130,"Cascade",2005-08-10,2005,8,10,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.4",813,14.5275,11811
131844130,"Cascade",2005-08-10,2005,8,10,"unknown","unknown","unknown","unknown","unknown","sp.alga flagellate lobed 3to8microns",74,154.6752,11446
131844130,"Cascade",2005-08-10,2005,8,10,"unknown","unknown","unknown","unknown","unknown","sp.alga flagellate oblong 3to8microns",86,27.3459,2352
131844130,"Cascade",2006-07-14,2006,7,14,"Bacillariophyta","Bacillariophyceae","Fragilariophycidae","Fragilariaceae","Synedra","sp.",549,18.373,10087
131844130,"Cascade",2006-07-14,2006,7,14,"Bacillariophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Urosolenia","eriensis",1677,41.3393,69326
131844130,"Cascade",2006-07-14,2006,7,14,"Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Lindavia","bodanica",1201,52.0569,62520
131844130,"Cascade",2006-07-14,2006,7,14,"Bacillariophyta","Coscinodiscophytina","Aulacoseirales","Aulacoseiraceae","Aulacoseira","ambigua",367,27.5595,10114
131844130,"Cascade",2006-07-14,2006,7,14,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","sp.1",222,12.2487,2719
131844130,"Cascade",2006-07-14,2006,7,14,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Spondylosium","papillosum",162,278.6576,45143
131844130,"Cascade",2006-07-14,2006,7,14,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","incus",1255,27.5595,34587
131844130,"Cascade",2006-07-14,2006,7,14,"Charophyta","Conjugatophyceae","Zygnamatales","Zygnemataceae","Mougeotia","sp.",36977,1.5311,56615
131844130,"Cascade",2006-07-14,2006,7,14,"Charophyta","Klebsormidiophyceae","Klebsormidiales","Elakatotrichaceae","Elakatothrix","gelatinosa",48,30.6217,1470
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Dispora","crucigenioides",571,52.0569,29724
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Sphaerocystidaceae","Sphaerocystis","schroeteri",223,5.3261,1188
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","parva",227,110.2382,25024
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","solitaria",225,19.9041,4478
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","sp.",163,21.4352,3494
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","lunaris",8,30.6217,245
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Dictyosphaerium","ehrenbergianum",9,7.1393,64
131844130,"Cascade",2006-07-14,2006,7,14,"Chlorophyta","unknown","unknown","unknown","unknown","unknown",87,48.9947,4263
131844130,"Cascade",2006-07-14,2006,7,14,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Merismopedia","tenuissima",6,1626.0128,9756
131844130,"Cascade",2006-07-14,2006,7,14,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Pseudanabaenaceae","Pseudanabaena","sp.",4,48.9947,196
131844130,"Cascade",2006-07-14,2006,7,14,"Miozoa","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","wisconsinense",23712,1.5311,36305
131844130,"Cascade",2006-07-14,2006,7,14,"Miozoa","Dinophyceae","Peridiniales","Peridiniopsidaceae","Parvodinium","inconspicuum",1010,6.1243,6186
131844130,"Cascade",2006-07-14,2006,7,14,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","bavaricum",442,102.5827,45342
131844130,"Cascade",2006-07-14,2006,7,14,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","crenulatum",47,1.5311,72
131844130,"Cascade",2006-07-14,2006,7,14,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.2",616,65.8367,40555
131844130,"Cascade",2006-07-14,2006,7,14,"Ochrophyta","Synurophyceae","Synurales","Synuraceae","Synura","sp.",135,7.2526,979
131844130,"Cascade",2006-07-14,2006,7,14,"unknown","unknown","unknown","unknown","unknown","sp.alga flagellate lobed 3to8microns",74,108.7071,8044
131844130,"Cascade",2006-08-10,2006,8,10,"Bacillariophyta","Bacillariophyceae","Fragilariophycidae","Fragilariaceae","Synedra","sp.",549,61.2434,33623
131844130,"Cascade",2006-08-10,2006,8,10,"Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Frustulia","saxonica",801,4.0829,3270
131844130,"Cascade",2006-08-10,2006,8,10,"Bacillariophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Urosolenia","eriensis",1677,12.2487,20541
131844130,"Cascade",2006-08-10,2006,8,10,"Bacillariophyta","Bacillariophyceae","Tabellariales","Tabellariaceae","Tabellaria","fenestrata",2185,24.4974,53527
131844130,"Cascade",2006-08-10,2006,8,10,"Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Lindavia","bodanica",1201,6.1243,7355
131844130,"Cascade",2006-08-10,2006,8,10,"Bacillariophyta","Coscinodiscophytina","Aulacoseirales","Aulacoseiraceae","Aulacoseira","ambigua",367,0.9066,333
131844130,"Cascade",2006-08-10,2006,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Closteriaceae","Closterium","setaceum",22489,0.1133,2548
131844130,"Cascade",2006-08-10,2006,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","sp.1",222,48.9947,10877
131844130,"Cascade",2006-08-10,2006,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","curviceps",7043,0.1133,798
131844130,"Cascade",2006-08-10,2006,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","megacanthum",38592,0.2266,8745
131844130,"Cascade",2006-08-10,2006,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","pentacerum",6099,0.1133,691
131844130,"Cascade",2006-08-10,2006,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","cuspidicurvatus",8882,0.7933,7046
131844130,"Cascade",2006-08-10,2006,8,10,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","incus",1255,0.5666,711
131844130,"Cascade",2006-08-10,2006,8,10,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Sphaerocystidaceae","Sphaerocystis","schroeteri",223,155.15,34598
131844130,"Cascade",2006-08-10,2006,8,10,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","parva",227,65.3263,14829
131844130,"Cascade",2006-08-10,2006,8,10,"Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","ecornis",28,32.6632,915
131844130,"Cascade",2006-08-10,2006,8,10,"Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetraedron","minimum",276,6.1243,1690
131844130,"Cascade",2006-08-10,2006,8,10,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","fractus",44,0.2266,10
131844130,"Cascade",2006-08-10,2006,8,10,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Dictyosphaerium","ehrenbergianum",9,34.7046,312
131844130,"Cascade",2006-08-10,2006,8,10,"Cryptophyta","Cryptophyceae","Cryptomonoadales","Cryptomonadaceae","Cryptomonas","ovata",3163,24.4974,77485
131844130,"Cascade",2006-08-10,2006,8,10,"Cryptophyta","Cryptophyceae","Pyrenomonadales","Pyrenomonadaceae","Rhodomonas","acustris var. nannoplanctica",108,67.3678,7276
131844130,"Cascade",2006-08-10,2006,8,10,"Cyanobacteria","Cyanophyceae","Chroococcales","Chroococcaceae","Chroococcus","minutus",143,155.15,22186
131844130,"Cascade",2006-08-10,2006,8,10,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Leptolyngbyaceae","Leptolyngbya","sp.",3,5.3261,16
131844130,"Cascade",2006-08-10,2006,8,10,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Merismopedia","tenuissima",6,7639.0961,45835
131844130,"Cascade",2006-08-10,2006,8,10,"Miozoa","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","wisconsinense",23712,1.1332,26871
131844130,"Cascade",2006-08-10,2006,8,10,"Miozoa","Dinophyceae","Peridiniales","Peridiniopsidaceae","Parvodinium","inconspicuum",1010,26.5388,26804
131844130,"Cascade",2006-08-10,2006,8,10,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","bavaricum",442,53.0776,23460
131844130,"Cascade",2006-08-10,2006,8,10,"Ochrophyta","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Chrysosphaerella","longispina",11,20.1713,222
131844130,"Cascade",2006-08-10,2006,8,10,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.2",616,118.4039,72937
131844130,"Cascade",2006-08-10,2006,8,10,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.4",813,34.7046,28215
131844130,"Cascade",2006-08-10,2006,8,10,"Ochrophyta","Synurophyceae","Synurales","Synuraceae","Synura","sp.",135,9.4057,1270
131844130,"Cascade",2007-08-01,2007,8,1,"Bacillariophyta","Bacillariophyceae","Fragilariophycidae","Fragilariaceae","Synedra","sp.",549,4.1,2242
131844130,"Cascade",2007-08-01,2007,8,1,"Bacillariophyta","Mediophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","sp.",1250,5.4,6805
131844130,"Cascade",2007-08-01,2007,8,1,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Cosmarium","sp.",13598,10.9,148051
131844130,"Cascade",2007-08-01,2007,8,1,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurastrum","longipes",7148,1.4,9728
131844130,"Cascade",2007-08-01,2007,8,1,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","cuspidicurvatus",8883,1.4,12089
131844130,"Cascade",2007-08-01,2007,8,1,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","incus",784,2.7,2134
131844130,"Cascade",2007-08-01,2007,8,1,"Charophyta","Conjugatophyceae","Desmidiales","Desmidiaceae","Staurodesmus","incus",1255,1.4,1708
131844130,"Cascade",2007-08-01,2007,8,1,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Coccomyxaceae","Dispora","crucigenioides",571,57.2,32639
131844130,"Cascade",2007-08-01,2007,8,1,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","parva",227,20.4,4634
131844130,"Cascade",2007-08-01,2007,8,1,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","solitaria",225,13.6,3062
131844130,"Cascade",2007-08-01,2007,8,1,"Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","quadricauda",36,0.9,32
131844130,"Cascade",2007-08-01,2007,8,1,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","fusiformis",2772,23.1,64134
131844130,"Cascade",2007-08-01,2007,8,1,"Chlorophyta","unknown","unknown","unknown","unknown","unknown",87,28.6,2486
131844130,"Cascade",2007-08-01,2007,8,1,"Cryptophyta","Cryptophyceae","Cryptomonoadales","Cryptomonadaceae","Cryptomonas","ovata",3163,17.7,55962
131844130,"Cascade",2007-08-01,2007,8,1,"Cyanobacteria","Cyanophyceae","Chroococcales","Chroococcaceae","Chroococcus","minutus",143,59.9,8563
131844130,"Cascade",2007-08-01,2007,8,1,"Cyanobacteria","Cyanophyceae","Oscillatoriales","Microcoleaceae","Planktothrix","sp.",10,32.7,327
131844130,"Cascade",2007-08-01,2007,8,1,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Merismopedia","tenuissima",6,3802.5,22815
131844130,"Cascade",2007-08-01,2007,8,1,"Cyanobacteria","unknown","unknown","unknown","unknown","sp.coccoid rod",4,44.9,180
131844130,"Cascade",2007-08-01,2007,8,1,"Miozoa","Dinophyceae","Peridiniales","Peridiniopsidaceae","Parvodinium","inconspicuum",1010,27.2,27491
131844130,"Cascade",2007-08-01,2007,8,1,"Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","bavaricum",442,36.7,16242
131844130,"Cascade",2007-08-01,2007,8,1,"Ochrophyta","Synurophyceae","Synurales","Mallomonadaceae","Mallomonas","sp.1",750,4.1,3062
131844130,"Cascade",2007-08-01,2007,8,1,"unknown","unknown","unknown","unknown","unknown","sp.alga flagellate spherical 3microns",33,93.9,3099
131844130,"Cascade",2008-07-01,2008,7,1,"Bacillariophyta","Bacillariophyceae","Eunotiales","Eunotiaceae","Eunotia","sp.",4500,4.6,20670
131844130,"Cascade",2008-07-01,2008,7,1,"Bacillariophyta","Bacillariophyceae","Fragilariophycidae","Fragilariaceae","Synedra","sp.",549,32.2,17652
131844130,"Cascade",2008-07-01,2008,7,1,"Bacillariophyta","Bacillariophyceae","Naviculales","Stauroneidaceae","Stauroneis","sp.",3200,2.3,7349
131844130,"Cascade",2008-07-01,2008,7,1,"Bacillariophyta","Bacillariophyceae","unknown","unknown","unknown","sp.pennate1",1286,6.9,8860
131844130,"Cascade",2008-07-01,2008,7,1,"Bacillariophyta","Coscinodiscophytina","Aulacoseirales","Aulacoseiraceae","Aulacoseira","ambigua",367,1.9,701
131844130,"Cascade",2008-07-01,2008,7,1,"Charophyta","Klebsormidiophyceae","Klebsormidiales","Elakatotrichaceae","Elakatothrix","gelatinosa",48,23,1102
131844130,"Cascade",2008-07-01,2008,7,1,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Sphaerocystidaceae","Sphaerocystis","schroeteri",223,8.5,1904
131844130,"Cascade",2008-07-01,2008,7,1,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","parva",227,89.6,20332
131844130,"Cascade",2008-07-01,2008,7,1,"Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","Oocystis","solitaria",225,165.4,37205
131844130,"Cascade",2008-07-01,2008,7,1,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","fractus",44,18.4,808
131844130,"Cascade",2008-07-01,2008,7,1,"Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","lunaris",8,25.3,202
131844130,"Cascade",2008-07-01,2008,7,1,"Chlorophyta","unknown","unknown","unknown","unknown","sp.colonial coccoid aggregate",169,94.2,15913
131844130,"Cascade",2008-07-01,2008,7,1,"Chlorophyta","unknown","unknown","unknown","unknown","unknown",87,50.5,4396
131844130,"Cascade",2008-07-01,2008,7,1,"Cryptophyta","Cryptophyceae","Cryptomonoadales","Cryptomonadaceae","Cryptomonas","ovata",3163,27.6,87171
131844130,"Cascade",2008-07-01,2008,7,1,"Cyanobacteria","Cyanophyceae","Synechococcales","Coelosphaeriaceae","Woronichinia","sp.",45,37.9,1703
131844130,"Cascade",2008-07-01,2008,7,1,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Aphanocapsa","sp.",9,498.4,4485
131844130,"Cascade",2008-07-01,2008,7,1,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Merismopediaceae","Merismopedia","tenuissima",6,3167.1,19002
131844130,"Cascade",2008-07-01,2008,7,1,"Cyanobacteria","Cyanophyceae","Synechococcophycidae","Synechococcaceae","Rhabdoderma","sp.",35,197.5,6913
131844130,"Cascade",2008-07-01,2008,7,1,"Cyanobacteria","unknown","unknown","unknown","unknown","sp.coccoid rod",4,6.9,28
