"PERMANENT_ID","lake.name","date","year","month","day","Group","Taxa","Genus","Species","ug_WWperind","org.l","mgWW.l"
131843856,"Big Moose",2010-07-08,2010,7,8,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,0.24319,0.00702892057
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,1.02063,0.01142289096
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
131843856,"Big Moose",2010-07-08,2010,7,8,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,0.837,0.007269345
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,2.52863,0.02091935599
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0.07048,0.0010547332
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0.57269,0.00857030585
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,1.6652,0.0481292756
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0.48458,0.00542341936
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0.07048,0.00287424488
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0.49339,0.00484903692
131843856,"Big Moose",2010-08-18,2010,8,18,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,11.36621,0.09871553385
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,1.89909,0.01571117157
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0.87868,0.0131494462
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,0.5102,0.0147463106
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,6.07993,0.06804657656
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
131843856,"Big Moose",2011-07-12,2011,7,12,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,0.19802,0.0017198037
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0.036,0.000297828
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0.10801,0.00161636965
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,1.0441,0.0156249565
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,1.78218,0.05151034854
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,1.62016,0.01813283072
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0.045,0.00044226
131843856,"Big Moose",2011-08-09,2011,8,9,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,1.42051,0.01233712935
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0.09407,0.01137325114
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0.00941,0.00010167505
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,2.36124,0.06824691972
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,2.15428,0.02411070176
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0.11289,0.00110948292
131843856,"Big Moose",2012-07-09,2012,7,9,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,7.93979,0.06895707615
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0.18815,0.00281566475
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0.05644,0.0006098342
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,4.83537,0.13975669911
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,3.29257,0.03685044344
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0.73377,0.00721149156
131843856,"Big Moose",2012-08-07,2012,8,7,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,1.84949,0.01606282065
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0.00354,9.743142e-05
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,0.73519,0.02124919657
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,4.13655,0.0462962676
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
131845828,"Brooktrout",1994-07-13,1994,7,13,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,26,0.22581
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,0.585,0.016908255
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,5.2,0.0581984
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
131845828,"Brooktrout",1994-07-26,1994,7,26,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,12.2153,0.1060898805
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
131845828,"Brooktrout",1994-08-22,1994,8,22,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
