permanent_id,lake_name,date,group,genus_species,org_l,year
131845587,Grass,1994-06-20,Copepod,Leptodiaptomus_minutus,32.245,1994
131845587,Grass,1994-06-20,Copepod,Mesocyclops_edax,2.847,1994
131845587,Grass,1994-06-20,Copepod,Tropocyclops_extensus,0,1994
131845587,Grass,2001-07-11,Cladoceran,Bosmina_longirostris,2.24167,2001
131845587,Grass,2001-07-11,Cladoceran,Daphnia_catawba,0.15,2001
131845587,Grass,2001-07-11,Cladoceran,Daphnia_pulex,0,2001
131845587,Grass,2001-07-11,Cladoceran,Diaphanosoma_birgei,0,2001
131845587,Grass,2001-07-11,Cladoceran,Diaphanosoma_brachyurum,1.00833,2001
131845587,Grass,2001-07-11,Cladoceran,Holopedium_giberum,7.18333,2001
131845587,Grass,2001-07-11,Copepod,Aglaodiaptomus_leptpus,0,2001
131845587,Grass,2001-07-11,Copepod,Cyclops_scutifer,0,2001
131845587,Grass,2001-07-11,Copepod,Epischura_lacustris,0,2001
131845587,Grass,2001-07-11,Copepod,Leptodiaptomus_minutus,18.49167,2001
131845587,Grass,2001-07-11,Copepod,Mesocyclops_edax,1.58333,2001
131845587,Grass,2001-07-11,Copepod,Tropocyclops_extensus,0.55,2001
131845587,Grass,2005-07-12,Cladoceran,Bosmina_longirostris,0.675,2005
131845587,Grass,2005-07-12,Cladoceran,Daphnia_catawba,7.83,2005
131845587,Grass,2005-07-12,Cladoceran,Daphnia_pulex,0,2005
131845587,Grass,2005-07-12,Cladoceran,Diaphanosoma_birgei,0,2005
131845587,Grass,2005-07-12,Cladoceran,Diaphanosoma_brachyurum,0.135,2005
131845587,Grass,2005-07-12,Cladoceran,Holopedium_giberum,0.135,2005
131845587,Grass,2005-07-12,Copepod,Aglaodiaptomus_leptpus,0,2005
131845587,Grass,2005-07-12,Copepod,Cyclops_scutifer,0,2005
131845587,Grass,2005-07-12,Copepod,Epischura_lacustris,0,2005
131845587,Grass,2005-07-12,Copepod,Leptodiaptomus_minutus,25.785,2005
131845587,Grass,2005-07-12,Copepod,Mesocyclops_edax,4.86,2005
131845587,Grass,2005-07-12,Copepod,Tropocyclops_extensus,2.565,2005
131845587,Grass,2004-07-13,Cladoceran,Bosmina_longirostris,16.91,2004
131845587,Grass,2004-07-13,Cladoceran,Daphnia_catawba,9.31,2004
131845587,Grass,2004-07-13,Cladoceran,Daphnia_pulex,0,2004
131845587,Grass,2004-07-13,Cladoceran,Diaphanosoma_birgei,0,2004
131845587,Grass,2004-07-13,Cladoceran,Diaphanosoma_brachyurum,0.665,2004
131845587,Grass,2004-07-13,Cladoceran,Holopedium_giberum,0,2004
131845587,Grass,2004-07-13,Copepod,Aglaodiaptomus_leptpus,0,2004
131845587,Grass,2004-07-13,Copepod,Cyclops_scutifer,0,2004
131845587,Grass,2004-07-13,Copepod,Epischura_lacustris,0,2004
131845587,Grass,2004-07-13,Copepod,Leptodiaptomus_minutus,41.23,2004
131845587,Grass,2004-07-13,Copepod,Mesocyclops_edax,4.56,2004
131845587,Grass,2004-07-13,Copepod,Tropocyclops_extensus,0,2004
131845587,Grass,2006-07-13,Cladoceran,Bosmina_longirostris,12.15,2006
131845587,Grass,2006-07-13,Cladoceran,Daphnia_catawba,3.15,2006
131845587,Grass,2006-07-13,Cladoceran,Daphnia_pulex,0,2006
131845587,Grass,2006-07-13,Cladoceran,Diaphanosoma_birgei,0,2006
131845587,Grass,2006-07-13,Cladoceran,Diaphanosoma_brachyurum,0.135,2006
131845587,Grass,2006-07-13,Cladoceran,Holopedium_giberum,0.18,2006
131845587,Grass,2006-07-13,Copepod,Aglaodiaptomus_leptpus,0,2006
131845587,Grass,2006-07-13,Copepod,Cyclops_scutifer,0,2006
131845587,Grass,2006-07-13,Copepod,Epischura_lacustris,0,2006
131845587,Grass,2006-07-13,Copepod,Leptodiaptomus_minutus,23.895,2006
131845587,Grass,2006-07-13,Copepod,Mesocyclops_edax,3.825,2006
131845587,Grass,2006-07-13,Copepod,Tropocyclops_extensus,0.765,2006
131845587,Grass,1996-07-19,Cladoceran,Bosmina_longirostris,0,1996
131845587,Grass,1996-07-19,Cladoceran,Daphnia_catawba,3.63911,1996
131845587,Grass,1996-07-19,Cladoceran,Daphnia_pulex,0,1996
131845587,Grass,1996-07-19,Cladoceran,Diaphanosoma_birgei,0,1996
131845587,Grass,1996-07-19,Cladoceran,Diaphanosoma_brachyurum,0,1996
131845587,Grass,1996-07-19,Cladoceran,Holopedium_giberum,1.27688,1996
131845587,Grass,1996-07-19,Copepod,Aglaodiaptomus_leptpus,0,1996
131845587,Grass,1996-07-19,Copepod,Cyclops_scutifer,0,1996
131845587,Grass,1996-07-19,Copepod,Epischura_lacustris,0,1996
131845587,Grass,1996-07-19,Copepod,Leptodiaptomus_minutus,30.071,1996
131845587,Grass,1996-07-19,Copepod,Mesocyclops_edax,5.3629,1996
131845587,Grass,1996-07-19,Copepod,Tropocyclops_extensus,0,1996
131845587,Grass,2000-07-20,Cladoceran,Bosmina_longirostris,0,2000
131845587,Grass,2000-07-20,Cladoceran,Daphnia_catawba,1.61565,2000
131845587,Grass,2000-07-20,Cladoceran,Daphnia_pulex,0,2000
131845587,Grass,2000-07-20,Cladoceran,Diaphanosoma_birgei,0,2000
131845587,Grass,2000-07-20,Cladoceran,Diaphanosoma_brachyurum,2.38095,2000
131845587,Grass,2000-07-20,Cladoceran,Holopedium_giberum,0,2000
131845587,Grass,2000-07-20,Copepod,Aglaodiaptomus_leptpus,0,2000
131845587,Grass,2000-07-20,Copepod,Cyclops_scutifer,0,2000
131845587,Grass,2000-07-20,Copepod,Epischura_lacustris,0,2000
131845587,Grass,2000-07-20,Copepod,Leptodiaptomus_minutus,16.07143,2000
131845587,Grass,2000-07-20,Copepod,Mesocyclops_edax,6.54762,2000
131845587,Grass,2000-07-20,Copepod,Tropocyclops_extensus,1.61565,2000
131845587,Grass,1994-07-25,Cladoceran,Bosmina_longirostris,1.84899,1994
131845587,Grass,1994-07-25,Cladoceran,Daphnia_catawba,3.40259,1994
131845587,Grass,1994-07-25,Cladoceran,Daphnia_pulex,0,1994
131845587,Grass,1994-07-25,Cladoceran,Diaphanosoma_birgei,0,1994
131845587,Grass,1994-07-25,Cladoceran,Diaphanosoma_brachyurum,0.22539,1994
131845587,Grass,1994-07-25,Cladoceran,Holopedium_giberum,2.44601,1994
131845587,Grass,1994-07-25,Copepod,Aglaodiaptomus_leptpus,0,1994
131845587,Grass,1994-07-25,Copepod,Cyclops_scutifer,0,1994
131845587,Grass,1994-07-25,Copepod,Epischura_lacustris,0,1994
131845587,Grass,1994-07-25,Copepod,Leptodiaptomus_minutus,33.71,1994
131845587,Grass,1994-07-25,Copepod,Mesocyclops_edax,3.13303,1994
131845587,Grass,1994-07-25,Copepod,Tropocyclops_extensus,1.42569,1994
131845587,Grass,1997-07-08,Cladoceran,Bosmina_longirostris,2.77,1997
131845587,Grass,1997-07-08,Cladoceran,Daphnia_catawba,1.73148,1997
131845587,Grass,1997-07-08,Cladoceran,Daphnia_pulex,0,1997
131845587,Grass,1997-07-08,Cladoceran,Diaphanosoma_birgei,0,1997
131845587,Grass,1997-07-08,Cladoceran,Diaphanosoma_brachyurum,1.38519,1997
131845587,Grass,1997-07-08,Cladoceran,Holopedium_giberum,6.76852,1997
131845587,Grass,1997-07-08,Copepod,Aglaodiaptomus_leptpus,0,1997
131845587,Grass,1997-07-08,Copepod,Cyclops_scutifer,0,1997
131845587,Grass,1997-07-08,Copepod,Epischura_lacustris,0,1997
131845587,Grass,1997-07-08,Copepod,Leptodiaptomus_minutus,24.39785,1997
131845587,Grass,1997-07-08,Copepod,Mesocyclops_edax,4.37593,1997
131845587,Grass,1997-07-08,Copepod,Tropocyclops_extensus,3.52593,1997
131845587,Grass,1999-07-08,Cladoceran,Bosmina_longirostris,0,1999
131845587,Grass,1999-07-08,Cladoceran,Daphnia_catawba,0.93484,1999
131845587,Grass,1999-07-08,Cladoceran,Daphnia_pulex,0,1999
131845587,Grass,1999-07-08,Cladoceran,Diaphanosoma_birgei,0,1999
131845587,Grass,1999-07-08,Cladoceran,Diaphanosoma_brachyurum,8.12087,1999
131845587,Grass,1999-07-08,Cladoceran,Holopedium_giberum,0.661,1999
131845587,Grass,1999-07-08,Copepod,Aglaodiaptomus_leptpus,0,1999
131845587,Grass,1999-07-08,Copepod,Cyclops_scutifer,0,1999
131845587,Grass,1999-07-08,Copepod,Epischura_lacustris,0,1999
131845587,Grass,1999-07-08,Copepod,Leptodiaptomus_minutus,25.66572,1999
131845587,Grass,1999-07-08,Copepod,Mesocyclops_edax,7.84703,1999
131845587,Grass,1999-07-08,Copepod,Tropocyclops_extensus,0,1999
131845587,Grass,1998-07-09,Cladoceran,Bosmina_longirostris,0,1998
131845587,Grass,1998-07-09,Cladoceran,Daphnia_catawba,5.985,1998
131845587,Grass,1998-07-09,Cladoceran,Daphnia_pulex,0,1998
131845587,Grass,1998-07-09,Cladoceran,Diaphanosoma_birgei,0,1998
131845587,Grass,1998-07-09,Cladoceran,Diaphanosoma_brachyurum,0.9975,1998
131845587,Grass,1998-07-09,Cladoceran,Holopedium_giberum,3.23,1998
131845587,Grass,1998-07-09,Copepod,Aglaodiaptomus_leptpus,0,1998
131845587,Grass,1998-07-09,Copepod,Cyclops_scutifer,0,1998
131845587,Grass,1998-07-09,Copepod,Epischura_lacustris,0,1998
131845587,Grass,1998-07-09,Copepod,Leptodiaptomus_minutus,14.82,1998
131845587,Grass,1998-07-09,Copepod,Mesocyclops_edax,1.0925,1998
131845587,Grass,1998-07-09,Copepod,Tropocyclops_extensus,0,1998
131845587,Grass,2003-07-09,Cladoceran,Bosmina_longirostris,2.18422,2003
131845587,Grass,2003-07-09,Cladoceran,Daphnia_catawba,0.57606,2003
131845587,Grass,2003-07-09,Cladoceran,Daphnia_pulex,0,2003
131845587,Grass,2003-07-09,Cladoceran,Diaphanosoma_birgei,0,2003
131845587,Grass,2003-07-09,Cladoceran,Diaphanosoma_brachyurum,0.40804,2003
131845587,Grass,2003-07-09,Cladoceran,Holopedium_giberum,0.14401,2003
131845587,Grass,2003-07-09,Copepod,Aglaodiaptomus_leptpus,0,2003
131845587,Grass,2003-07-09,Copepod,Cyclops_scutifer,0,2003
131845587,Grass,2003-07-09,Copepod,Epischura_lacustris,0,2003
131845587,Grass,2003-07-09,Copepod,Leptodiaptomus_minutus,29.13891,2003
131845587,Grass,2003-07-09,Copepod,Mesocyclops_edax,2.18422,2003
131845587,Grass,2003-07-09,Copepod,Tropocyclops_extensus,0,2003
131845587,Grass,1997-08-12,Cladoceran,Bosmina_longirostris,4.95968,1997
131845587,Grass,1997-08-12,Cladoceran,Daphnia_catawba,2.18952,1997
131845587,Grass,1997-08-12,Cladoceran,Daphnia_pulex,0,1997
131845587,Grass,1997-08-12,Cladoceran,Diaphanosoma_birgei,0,1997
131845587,Grass,1997-08-12,Cladoceran,Diaphanosoma_brachyurum,1.08871,1997
131845587,Grass,1997-08-12,Cladoceran,Holopedium_giberum,3.59274,1997
131845587,Grass,1997-08-12,Copepod,Aglaodiaptomus_leptpus,0,1997
131845587,Grass,1997-08-12,Copepod,Cyclops_scutifer,0,1997
131845587,Grass,1997-08-12,Copepod,Epischura_lacustris,0,1997
131845587,Grass,1997-08-12,Copepod,Leptodiaptomus_minutus,21.66532,1997
131845587,Grass,1997-08-12,Copepod,Mesocyclops_edax,2.49194,1997
131845587,Grass,1997-08-12,Copepod,Tropocyclops_extensus,1.75361,1997
131845587,Grass,1998-08-12,Cladoceran,Bosmina_longirostris,0,1998
131845587,Grass,1998-08-12,Cladoceran,Daphnia_catawba,2.5875,1998
131845587,Grass,1998-08-12,Cladoceran,Daphnia_pulex,0,1998
131845587,Grass,1998-08-12,Cladoceran,Diaphanosoma_birgei,0,1998
131845587,Grass,1998-08-12,Cladoceran,Diaphanosoma_brachyurum,0.825,1998
131845587,Grass,1998-08-12,Cladoceran,Holopedium_giberum,2.0625,1998
131845587,Grass,1998-08-12,Copepod,Aglaodiaptomus_leptpus,0,1998
131845587,Grass,1998-08-12,Copepod,Cyclops_scutifer,0,1998
131845587,Grass,1998-08-12,Copepod,Epischura_lacustris,0,1998
131845587,Grass,1998-08-12,Copepod,Leptodiaptomus_minutus,13.5375,1998
131845587,Grass,1998-08-12,Copepod,Mesocyclops_edax,5.813,1998
131845587,Grass,1998-08-12,Copepod,Tropocyclops_extensus,0,1998
131845587,Grass,1996-08-14,Cladoceran,Bosmina_longirostris,0,1996
131845587,Grass,1996-08-14,Cladoceran,Daphnia_catawba,6.12399,1996
131845587,Grass,1996-08-14,Cladoceran,Daphnia_pulex,0,1996
131845587,Grass,1996-08-14,Cladoceran,Diaphanosoma_birgei,0,1996
131845587,Grass,1996-08-14,Cladoceran,Diaphanosoma_brachyurum,0,1996
131845587,Grass,1996-08-14,Cladoceran,Holopedium_giberum,1.87258,1996
131845587,Grass,1996-08-14,Copepod,Aglaodiaptomus_leptpus,0,1996
131845587,Grass,1996-08-14,Copepod,Cyclops_scutifer,0,1996
131845587,Grass,1996-08-14,Copepod,Epischura_lacustris,0,1996
131845587,Grass,1996-08-14,Copepod,Leptodiaptomus_minutus,19.20464,1996
131845587,Grass,1996-08-14,Copepod,Mesocyclops_edax,1.10504,1996
131845587,Grass,1996-08-14,Copepod,Tropocyclops_extensus,1.97056,1996
131845587,Grass,1995-08-15,Cladoceran,Bosmina_longirostris,0,1995
131845587,Grass,1995-08-15,Cladoceran,Daphnia_catawba,6.188,1995
131845587,Grass,1995-08-15,Cladoceran,Daphnia_pulex,0,1995
131845587,Grass,1995-08-15,Cladoceran,Diaphanosoma_birgei,0,1995
131845587,Grass,1995-08-15,Cladoceran,Diaphanosoma_brachyurum,0.375,1995
131845587,Grass,1995-08-15,Cladoceran,Holopedium_giberum,0,1995
131845587,Grass,1995-08-15,Copepod,Aglaodiaptomus_leptpus,0,1995
131845587,Grass,1995-08-15,Copepod,Cyclops_scutifer,0,1995
131845587,Grass,1995-08-15,Copepod,Epischura_lacustris,0,1995
131845587,Grass,1995-08-15,Copepod,Leptodiaptomus_minutus,32.251,1995
131845587,Grass,1995-08-15,Copepod,Mesocyclops_edax,3,1995
131845587,Grass,1995-08-15,Copepod,Tropocyclops_extensus,0,1995
131845587,Grass,2000-08-16,Cladoceran,Bosmina_longirostris,0,2000
131845587,Grass,2000-08-16,Cladoceran,Daphnia_catawba,1.63541,2000
131845587,Grass,2000-08-16,Cladoceran,Daphnia_pulex,0,2000
131845587,Grass,2000-08-16,Cladoceran,Diaphanosoma_birgei,0,2000
131845587,Grass,2000-08-16,Cladoceran,Diaphanosoma_brachyurum,0.42011,2000
131845587,Grass,2000-08-16,Cladoceran,Holopedium_giberum,0,2000
131845587,Grass,2000-08-16,Copepod,Aglaodiaptomus_leptpus,0,2000
131845587,Grass,2000-08-16,Copepod,Cyclops_scutifer,0,2000
131845587,Grass,2000-08-16,Copepod,Epischura_lacustris,0,2000
131845587,Grass,2000-08-16,Copepod,Leptodiaptomus_minutus,12.84321,2000
131845587,Grass,2000-08-16,Copepod,Mesocyclops_edax,2.34059,2000
131845587,Grass,2000-08-16,Copepod,Tropocyclops_extensus,7.77194,2000
131845587,Grass,1999-08-18,Cladoceran,Bosmina_longirostris,0,1999
131845587,Grass,1999-08-18,Cladoceran,Daphnia_catawba,6.4,1999
131845587,Grass,1999-08-18,Cladoceran,Daphnia_pulex,0,1999
131845587,Grass,1999-08-18,Cladoceran,Diaphanosoma_birgei,0,1999
131845587,Grass,1999-08-18,Cladoceran,Diaphanosoma_brachyurum,5.32,1999
131845587,Grass,1999-08-18,Cladoceran,Holopedium_giberum,2.33,1999
131845587,Grass,1999-08-18,Copepod,Aglaodiaptomus_leptpus,0,1999
131845587,Grass,1999-08-18,Copepod,Cyclops_scutifer,0,1999
131845587,Grass,1999-08-18,Copepod,Epischura_lacustris,0,1999
131845587,Grass,1999-08-18,Copepod,Leptodiaptomus_minutus,19.51,1999
131845587,Grass,1999-08-18,Copepod,Mesocyclops_edax,13.19,1999
131845587,Grass,1999-08-18,Copepod,Tropocyclops_extensus,20.29,1999
131845587,Grass,1994-08-23,Cladoceran,Bosmina_longirostris,0.07658,1994
131845587,Grass,1994-08-23,Cladoceran,Daphnia_catawba,4.97748,1994
131845587,Grass,1994-08-23,Cladoceran,Daphnia_pulex,0,1994
131845587,Grass,1994-08-23,Cladoceran,Diaphanosoma_birgei,0,1994
131845587,Grass,1994-08-23,Cladoceran,Diaphanosoma_brachyurum,0,1994
131845587,Grass,1994-08-23,Cladoceran,Holopedium_giberum,0.02252,1994
131845587,Grass,1994-08-23,Copepod,Aglaodiaptomus_leptpus,0,1994
131845587,Grass,1994-08-23,Copepod,Cyclops_scutifer,0,1994
131845587,Grass,1994-08-23,Copepod,Epischura_lacustris,0,1994
131845587,Grass,1994-08-23,Copepod,Leptodiaptomus_minutus,5.22973,1994
131845587,Grass,1994-08-23,Copepod,Mesocyclops_edax,1.6967,1994
131845587,Grass,1994-08-23,Copepod,Tropocyclops_extensus,0,1994
131845587,Grass,2004-08-03,Cladoceran,Bosmina_longirostris,0.55,2004
131845587,Grass,2004-08-03,Cladoceran,Daphnia_catawba,9.05,2004
131845587,Grass,2004-08-03,Cladoceran,Daphnia_pulex,0,2004
131845587,Grass,2004-08-03,Cladoceran,Diaphanosoma_birgei,0,2004
131845587,Grass,2004-08-03,Cladoceran,Diaphanosoma_brachyurum,0,2004
131845587,Grass,2004-08-03,Cladoceran,Holopedium_giberum,0.05,2004
131845587,Grass,2004-08-03,Copepod,Aglaodiaptomus_leptpus,0,2004
131845587,Grass,2004-08-03,Copepod,Cyclops_scutifer,0,2004
131845587,Grass,2004-08-03,Copepod,Epischura_lacustris,0,2004
131845587,Grass,2004-08-03,Copepod,Leptodiaptomus_minutus,19.6,2004
131845587,Grass,2004-08-03,Copepod,Mesocyclops_edax,2.4,2004
131845587,Grass,2004-08-03,Copepod,Tropocyclops_extensus,1.45,2004
131845587,Grass,2003-08-06,Cladoceran,Bosmina_longirostris,17.91073,2003
131845587,Grass,2003-08-06,Cladoceran,Daphnia_catawba,0.7033,2003
131845587,Grass,2003-08-06,Cladoceran,Daphnia_pulex,0,2003
131845587,Grass,2003-08-06,Cladoceran,Diaphanosoma_birgei,0,2003
131845587,Grass,2003-08-06,Cladoceran,Diaphanosoma_brachyurum,2.62566,2003
131845587,Grass,2003-08-06,Cladoceran,Holopedium_giberum,0.04689,2003
131845587,Grass,2003-08-06,Copepod,Aglaodiaptomus_leptpus,0,2003
131845587,Grass,2003-08-06,Copepod,Cyclops_scutifer,0,2003
131845587,Grass,2003-08-06,Copepod,Epischura_lacustris,0,2003
131845587,Grass,2003-08-06,Copepod,Leptodiaptomus_minutus,29.81995,2003
131845587,Grass,2003-08-06,Copepod,Mesocyclops_edax,2.29745,2003
131845587,Grass,2003-08-06,Copepod,Tropocyclops_extensus,2.62566,2003
131845587,Grass,2005-08-09,Cladoceran,Bosmina_longirostris,0.95,2005
131845587,Grass,2005-08-09,Cladoceran,Daphnia_catawba,19.475,2005
131845587,Grass,2005-08-09,Cladoceran,Daphnia_pulex,0,2005
131845587,Grass,2005-08-09,Cladoceran,Diaphanosoma_birgei,0,2005
131845587,Grass,2005-08-09,Cladoceran,Diaphanosoma_brachyurum,0.475,2005
131845587,Grass,2005-08-09,Cladoceran,Holopedium_giberum,1.50417,2005
131845587,Grass,2005-08-09,Copepod,Aglaodiaptomus_leptpus,0,2005
131845587,Grass,2005-08-09,Copepod,Cyclops_scutifer,0,2005
131845587,Grass,2005-08-09,Copepod,Epischura_lacustris,0,2005
131845587,Grass,2005-08-09,Copepod,Leptodiaptomus_minutus,17.73333,2005
131845587,Grass,2005-08-09,Copepod,Mesocyclops_edax,3.5625,2005
131845587,Grass,2005-08-09,Copepod,Tropocyclops_extensus,1.425,2005
131845587,Grass,2006-08-09,Cladoceran,Bosmina_longirostris,2.3,2006
131845587,Grass,2006-08-09,Cladoceran,Daphnia_catawba,9.3,2006
131845587,Grass,2006-08-09,Cladoceran,Daphnia_pulex,0,2006
131845587,Grass,2006-08-09,Cladoceran,Diaphanosoma_birgei,0,2006
131845587,Grass,2006-08-09,Cladoceran,Diaphanosoma_brachyurum,0.15,2006
131845587,Grass,2006-08-09,Cladoceran,Holopedium_giberum,0.45,2006
131845587,Grass,2006-08-09,Copepod,Aglaodiaptomus_leptpus,0,2006
131845587,Grass,2006-08-09,Copepod,Cyclops_scutifer,0,2006
131845587,Grass,2006-08-09,Copepod,Epischura_lacustris,0,2006
131845587,Grass,2006-08-09,Copepod,Leptodiaptomus_minutus,22.85,2006
131845587,Grass,2006-08-09,Copepod,Mesocyclops_edax,1.7,2006
131845587,Grass,2006-08-09,Copepod,Tropocyclops_extensus,1.9,2006
131845587,Grass,2002-09-13,Cladoceran,Bosmina_longirostris,1.2,2002
131845587,Grass,2002-09-13,Cladoceran,Daphnia_catawba,1.0875,2002
131845587,Grass,2002-09-13,Cladoceran,Daphnia_pulex,0,2002
131845587,Grass,2002-09-13,Cladoceran,Diaphanosoma_birgei,0,2002
131845587,Grass,2002-09-13,Cladoceran,Diaphanosoma_brachyurum,0.3,2002
131845587,Grass,2002-09-13,Cladoceran,Holopedium_giberum,0.7125,2002
131845587,Grass,2002-09-13,Copepod,Aglaodiaptomus_leptpus,0,2002
131845587,Grass,2002-09-13,Copepod,Cyclops_scutifer,0,2002
131845587,Grass,2002-09-13,Copepod,Epischura_lacustris,0,2002
131845587,Grass,2002-09-13,Copepod,Leptodiaptomus_minutus,6.7875,2002
131845587,Grass,2002-09-13,Copepod,Mesocyclops_edax,4.725,2002
131845587,Grass,2002-09-13,Copepod,Tropocyclops_extensus,3.4875,2002
131845587,Grass,2002-09-18,Cladoceran,Bosmina_longirostris,1.65,2002
131845587,Grass,2002-09-18,Cladoceran,Daphnia_catawba,0.825,2002
131845587,Grass,2002-09-18,Cladoceran,Daphnia_pulex,0,2002
131845587,Grass,2002-09-18,Cladoceran,Diaphanosoma_birgei,0,2002
131845587,Grass,2002-09-18,Cladoceran,Diaphanosoma_brachyurum,0,2002
131845587,Grass,2002-09-18,Cladoceran,Holopedium_giberum,0.8625,2002
131845587,Grass,2002-09-18,Copepod,Aglaodiaptomus_leptpus,0,2002
131845587,Grass,2002-09-18,Copepod,Cyclops_scutifer,0,2002
131845587,Grass,2002-09-18,Copepod,Epischura_lacustris,0,2002
131845587,Grass,2002-09-18,Copepod,Leptodiaptomus_minutus,7.35,2002
131845587,Grass,2002-09-18,Copepod,Mesocyclops_edax,14.775,2002
131845587,Grass,2002-09-18,Copepod,Tropocyclops_extensus,6,2002
131845587,Grass,1995-09-07,Cladoceran,Bosmina_longirostris,0,1995
131845587,Grass,1995-09-07,Cladoceran,Daphnia_catawba,5.80645,1995
131845587,Grass,1995-09-07,Cladoceran,Daphnia_pulex,0,1995
131845587,Grass,1995-09-07,Cladoceran,Diaphanosoma_birgei,0,1995
131845587,Grass,1995-09-07,Cladoceran,Diaphanosoma_brachyurum,0,1995
131845587,Grass,1995-09-07,Cladoceran,Holopedium_giberum,0,1995
131845587,Grass,1995-09-07,Copepod,Aglaodiaptomus_leptpus,0,1995
131845587,Grass,1995-09-07,Copepod,Cyclops_scutifer,0,1995
131845587,Grass,1995-09-07,Copepod,Epischura_lacustris,0,1995
131845587,Grass,1995-09-07,Copepod,Leptodiaptomus_minutus,16.29435,1995
131845587,Grass,1995-09-07,Copepod,Mesocyclops_edax,0,1995
131845587,Grass,1995-09-07,Copepod,Tropocyclops_extensus,4.60887,1995
131845587,Grass,2001-09-07,Cladoceran,Bosmina_longirostris,1.725,2001
131845587,Grass,2001-09-07,Cladoceran,Daphnia_catawba,0.08125,2001
131845587,Grass,2001-09-07,Cladoceran,Daphnia_pulex,0,2001
131845587,Grass,2001-09-07,Cladoceran,Diaphanosoma_birgei,0,2001
131845587,Grass,2001-09-07,Cladoceran,Diaphanosoma_brachyurum,0.08125,2001
131845587,Grass,2001-09-07,Cladoceran,Holopedium_giberum,0.1625,2001
131845587,Grass,2001-09-07,Copepod,Aglaodiaptomus_leptpus,0,2001
131845587,Grass,2001-09-07,Copepod,Cyclops_scutifer,0,2001
131845587,Grass,2001-09-07,Copepod,Epischura_lacustris,0,2001
131845587,Grass,2001-09-07,Copepod,Leptodiaptomus_minutus,8.969,2001
131845587,Grass,2001-09-07,Copepod,Mesocyclops_edax,5.43125,2001
131845587,Grass,2001-09-07,Copepod,Tropocyclops_extensus,7.26875,2001
131845836,Indian,1995-06-20,Cladoceran,Bosmina_longirostris,1.975,1995
131845836,Indian,1995-06-20,Cladoceran,Daphnia_catawba,0,1995
131845836,Indian,1995-06-20,Cladoceran,Daphnia_pulex,1.05,1995
131845836,Indian,1995-06-20,Cladoceran,Diaphanosoma_birgei,0,1995
131845836,Indian,1995-06-20,Cladoceran,Diaphanosoma_brachyurum,0,1995
131845836,Indian,1995-06-20,Cladoceran,Holopedium_giberum,0,1995
131845836,Indian,1995-06-20,Copepod,Aglaodiaptomus_leptpus,0.35,1995
131845836,Indian,1995-06-20,Copepod,Cyclops_scutifer,0,1995
131845836,Indian,1995-06-20,Copepod,Epischura_lacustris,0,1995
131845836,Indian,1995-06-20,Copepod,Leptodiaptomus_minutus,18.75,1995
131845836,Indian,1995-06-20,Copepod,Mesocyclops_edax,1.025,1995
131845836,Indian,1995-06-20,Copepod,Tropocyclops_extensus,0,1995
131845836,Indian,1996-06-26,Cladoceran,Bosmina_longirostris,22.68,1996
131845836,Indian,1996-06-26,Cladoceran,Daphnia_catawba,0,1996
131845836,Indian,1996-06-26,Cladoceran,Daphnia_pulex,1.35,1996
131845836,Indian,1996-06-26,Cladoceran,Diaphanosoma_birgei,0,1996
131845836,Indian,1996-06-26,Cladoceran,Diaphanosoma_brachyurum,0.135,1996
131845836,Indian,1996-06-26,Cladoceran,Holopedium_giberum,0,1996
131845836,Indian,1996-06-26,Copepod,Aglaodiaptomus_leptpus,1.485,1996
131845836,Indian,1996-06-26,Copepod,Cyclops_scutifer,0,1996
131845836,Indian,1996-06-26,Copepod,Epischura_lacustris,0,1996
131845836,Indian,1996-06-26,Copepod,Leptodiaptomus_minutus,14.445,1996
131845836,Indian,1996-06-26,Copepod,Mesocyclops_edax,1.08,1996
131845836,Indian,1996-06-26,Copepod,Tropocyclops_extensus,0,1996
131845836,Indian,1994-06-28,Cladoceran,Bosmina_longirostris,6.36463,1994
131845836,Indian,1994-06-28,Cladoceran,Daphnia_catawba,0,1994
131845836,Indian,1994-06-28,Cladoceran,Daphnia_pulex,0.38043,1994
131845836,Indian,1994-06-28,Cladoceran,Diaphanosoma_birgei,0,1994
131845836,Indian,1994-06-28,Cladoceran,Diaphanosoma_brachyurum,0,1994
131845836,Indian,1994-06-28,Cladoceran,Holopedium_giberum,0,1994
131845836,Indian,1994-06-28,Copepod,Aglaodiaptomus_leptpus,0.98024,1994
131845836,Indian,1994-06-28,Copepod,Cyclops_scutifer,0,1994
131845836,Indian,1994-06-28,Copepod,Epischura_lacustris,0,1994
131845836,Indian,1994-06-28,Copepod,Leptodiaptomus_minutus,15.05074,1994
131845836,Indian,1994-06-28,Copepod,Mesocyclops_edax,1.72167,1994
131845836,Indian,1994-06-28,Copepod,Tropocyclops_extensus,0,1994
131845836,Indian,1999-06-29,Cladoceran,Bosmina_longirostris,56.20397,1999
131845836,Indian,1999-06-29,Cladoceran,Daphnia_catawba,0,1999
131845836,Indian,1999-06-29,Cladoceran,Daphnia_pulex,1.51086,1999
131845836,Indian,1999-06-29,Cladoceran,Diaphanosoma_birgei,0,1999
131845836,Indian,1999-06-29,Cladoceran,Diaphanosoma_brachyurum,0,1999
131845836,Indian,1999-06-29,Cladoceran,Holopedium_giberum,0,1999
